'x',"gameId","playId","nflId","frameId","time","jerseyNumber","team","playDirection","x","y","s","a","dis","o","dir","event"
265089,2021091903,761,30869.0,15,2021-09-19T17:34:19.300,77.0,LA,right,29.02,27.48,3.45,2.68,0.34,58.81,302.6,None
265090,2021091903,761,30869.0,16,2021-09-19T17:34:19.400,77.0,LA,right,28.67,27.66,3.77,1.66,0.39,55.22,299.58,None
265091,2021091903,761,30869.0,17,2021-09-19T17:34:19.500,77.0,LA,right,28.33,27.84,3.89,0.84,0.39,43.66,298.03,None
265092,2021091903,761,30869.0,18,2021-09-19T17:34:19.600,77.0,LA,right,27.93,27.97,3.98,1.18,0.42,28.02,293.76,None
265093,2021091903,761,30869.0,19,2021-09-19T17:34:19.700,77.0,LA,right,27.55,28.09,3.92,1.76,0.4,21.47,289.73,None
265094,2021091903,761,30869.0,20,2021-09-19T17:34:19.800,77.0,LA,right,27.15,28.18,3.87,2.21,0.41,18.71,285.18,None
265095,2021091903,761,30869.0,21,2021-09-19T17:34:19.900,77.0,LA,right,26.76,28.24,3.79,2.64,0.4,16.33,280.28,None
265096,2021091903,761,30869.0,22,2021-09-19T17:34:20.000,77.0,LA,right,26.37,28.26,3.72,2.8,0.39,358.79,274.14,None
265097,2021091903,761,30869.0,23,2021-09-19T17:34:20.100,77.0,LA,right,26.0,28.25,3.63,2.96,0.37,6.8,268.51,None
265098,2021091903,761,30869.0,24,2021-09-19T17:34:20.200,77.0,LA,right,25.63,28.2,3.6,2.9,0.38,358.6,262.12,None
265099,2021091903,761,30869.0,25,2021-09-19T17:34:20.300,77.0,LA,right,25.27,28.11,3.54,2.74,0.37,354.14,256.33,None
265100,2021091903,761,30869.0,26,2021-09-19T17:34:20.400,77.0,LA,right,24.92,27.98,3.52,2.59,0.37,345.66,250.28,None
265101,2021091903,761,30869.0,27,2021-09-19T17:34:20.500,77.0,LA,right,24.58,27.84,3.53,2.24,0.37,344.54,246.73,None
265102,2021091903,761,30869.0,28,2021-09-19T17:34:20.600,77.0,LA,right,24.24,27.68,3.52,1.96,0.37,341.49,243.51,None
265103,2021091903,761,30869.0,29,2021-09-19T17:34:20.700,77.0,LA,right,23.93,27.52,3.47,1.66,0.36,338.94,241.26,None
265104,2021091903,761,30869.0,30,2021-09-19T17:34:20.800,77.0,LA,right,23.63,27.35,3.37,1.6,0.34,338.94,239.85,None
265105,2021091903,761,30869.0,31,2021-09-19T17:34:20.900,77.0,LA,right,23.34,27.19,3.21,1.73,0.33,340.69,238.92,None
265106,2021091903,761,30869.0,32,2021-09-19T17:34:21.000,77.0,LA,right,23.09,27.03,2.97,2.07,0.3,340.69,237.83,None
265107,2021091903,761,30869.0,33,2021-09-19T17:34:21.100,77.0,LA,right,22.85,26.89,2.68,2.37,0.27,340.69,238.4,None
265108,2021091903,761,30869.0,34,2021-09-19T17:34:21.200,77.0,LA,right,22.65,26.77,2.31,2.7,0.23,340.69,239.03,None
265109,2021091903,761,30869.0,35,2021-09-19T17:34:21.300,77.0,LA,right,22.5,26.67,1.8,3.31,0.18,340.69,237.38,pass_forward
265110,2021091903,761,30869.0,36,2021-09-19T17:34:21.400,77.0,LA,right,22.38,26.59,1.35,3.61,0.15,343.21,236.5,None
265111,2021091903,761,30869.0,37,2021-09-19T17:34:21.500,77.0,LA,right,22.3,26.53,0.88,3.54,0.1,345.45,233.58,None
265112,2021091903,761,30869.0,38,2021-09-19T17:34:21.600,77.0,LA,right,22.27,26.5,0.36,3.58,0.04,346.27,220.78,None
265113,2021091903,761,30869.0,39,2021-09-19T17:34:21.700,77.0,LA,right,22.27,26.49,0.13,3.23,0.01,346.27,120.07,None
265114,2021091903,761,30869.0,40,2021-09-19T17:34:21.800,77.0,LA,right,22.29,26.5,0.41,2.74,0.03,347.31,67.87,None
265115,2021091903,761,34452.0,1,2021-09-19T17:34:17.900,9.0,LA,right,26.55,23.86,0.02,0.02,0.02,91.61,258.11,None
265116,2021091903,761,34452.0,2,2021-09-19T17:34:18.000,9.0,LA,right,26.56,23.86,0.02,0.02,0.01,90.68,257.88,None
265117,2021091903,761,34452.0,3,2021-09-19T17:34:18.100,9.0,LA,right,26.57,23.86,0.01,0.02,0.01,89.62,257.72,None
265118,2021091903,761,34452.0,4,2021-09-19T17:34:18.200,9.0,LA,right,26.58,23.87,0.01,0.01,0.01,86.26,258.72,None
265119,2021091903,761,34452.0,5,2021-09-19T17:34:18.300,9.0,LA,right,26.59,23.86,0.01,0.01,0.01,84.8,254.92,None
265120,2021091903,761,34452.0,6,2021-09-19T17:34:18.400,9.0,LA,right,26.6,23.86,0.01,0.01,0.01,83.38,254.26,ball_snap
265121,2021091903,761,34452.0,7,2021-09-19T17:34:18.500,9.0,LA,right,26.59,23.86,0.01,0.01,0.0,82.48,255.19,None
265122,2021091903,761,34452.0,8,2021-09-19T17:34:18.600,9.0,LA,right,26.59,23.87,0.01,0.01,0.01,81.55,257.44,None
265123,2021091903,761,34452.0,9,2021-09-19T17:34:18.700,9.0,LA,right,26.57,23.87,0.01,0.01,0.02,80.78,259.01,None
265124,2021091903,761,34452.0,10,2021-09-19T17:34:18.800,9.0,LA,right,26.56,23.87,0.04,0.72,0.01,74.7,276.1,None
265125,2021091903,761,34452.0,11,2021-09-19T17:34:18.900,9.0,LA,right,26.54,23.87,0.22,2.09,0.02,76.69,275.63,None
265126,2021091903,761,34452.0,12,2021-09-19T17:34:19.000,9.0,LA,right,26.48,23.88,0.65,3.59,0.05,78.8,277.18,None
265127,2021091903,761,34452.0,13,2021-09-19T17:34:19.100,9.0,LA,right,26.39,23.89,1.14,4.34,0.09,84.34,276.4,None
265128,2021091903,761,34452.0,14,2021-09-19T17:34:19.200,9.0,LA,right,26.25,23.9,1.64,4.43,0.14,88.99,276.74,None
265129,2021091903,761,34452.0,15,2021-09-19T17:34:19.300,9.0,LA,right,26.06,23.93,2.09,3.98,0.19,95.0,276.87,None
265130,2021091903,761,34452.0,16,2021-09-19T17:34:19.400,9.0,LA,right,25.84,23.95,2.44,3.27,0.22,100.76,277.32,None
265131,2021091903,761,34452.0,17,2021-09-19T17:34:19.500,9.0,LA,right,25.58,23.99,2.75,2.6,0.26,112.09,277.49,None
265132,2021091903,761,34452.0,18,2021-09-19T17:34:19.600,9.0,LA,right,25.3,24.02,2.92,1.73,0.28,122.63,277.46,None
265133,2021091903,761,34452.0,19,2021-09-19T17:34:19.700,9.0,LA,right,25.0,24.06,3.04,1.05,0.3,131.71,276.57,None
265134,2021091903,761,34452.0,20,2021-09-19T17:34:19.800,9.0,LA,right,24.71,24.09,3.04,0.3,0.3,139.33,276.69,None
265135,2021091903,761,34452.0,21,2021-09-19T17:34:19.900,9.0,LA,right,24.42,24.13,2.92,0.49,0.29,144.24,277.12,None
265136,2021091903,761,34452.0,22,2021-09-19T17:34:20.000,9.0,LA,right,24.17,24.17,2.62,1.6,0.26,146.4,278.89,None
265137,2021091903,761,34452.0,23,2021-09-19T17:34:20.100,9.0,LA,right,23.94,24.21,2.25,2.39,0.23,148.21,280.78,None
265138,2021091903,761,34452.0,24,2021-09-19T17:34:20.200,9.0,LA,right,23.74,24.26,1.92,2.78,0.21,148.21,283.77,None
265139,2021091903,761,34452.0,25,2021-09-19T17:34:20.300,9.0,LA,right,23.57,24.31,1.59,3.1,0.17,149.18,287.23,None
265140,2021091903,761,34452.0,26,2021-09-19T17:34:20.400,9.0,LA,right,23.44,24.35,1.21,3.16,0.14,152.15,291.72,None
265141,2021091903,761,34452.0,27,2021-09-19T17:34:20.500,9.0,LA,right,23.35,24.4,0.87,3.12,0.1,153.0,300.24,None
265142,2021091903,761,34452.0,28,2021-09-19T17:34:20.600,9.0,LA,right,23.3,24.45,0.59,3.09,0.07,153.79,324.99,None
265143,2021091903,761,34452.0,29,2021-09-19T17:34:20.700,9.0,LA,right,23.28,24.5,0.53,2.77,0.06,153.15,356.12,None
265144,2021091903,761,34452.0,30,2021-09-19T17:34:20.800,9.0,LA,right,23.29,24.54,0.53,2.39,0.05,148.03,24.43,None
265145,2021091903,761,34452.0,31,2021-09-19T17:34:20.900,9.0,LA,right,23.32,24.59,0.62,1.9,0.06,144.17,40.28,None
265146,2021091903,761,34452.0,32,2021-09-19T17:34:21.000,9.0,LA,right,23.36,24.64,0.69,1.2,0.06,136.17,43.97,None
265147,2021091903,761,34452.0,33,2021-09-19T17:34:21.100,9.0,LA,right,23.42,24.68,0.71,0.84,0.07,131.48,54.06,None
265148,2021091903,761,34452.0,34,2021-09-19T17:34:21.200,9.0,LA,right,23.47,24.7,0.59,0.95,0.06,122.5,70.99,None
265149,2021091903,761,34452.0,35,2021-09-19T17:34:21.300,9.0,LA,right,23.52,24.72,0.51,0.89,0.05,117.65,72.97,pass_forward
265150,2021091903,761,34452.0,36,2021-09-19T17:34:21.400,9.0,LA,right,23.55,24.74,0.4,0.87,0.04,109.46,67.43,None
265151,2021091903,761,34452.0,37,2021-09-19T17:34:21.500,9.0,LA,right,23.57,24.76,0.24,1.12,0.03,98.06,45.02,None
265152,2021091903,761,34452.0,38,2021-09-19T17:34:21.600,9.0,LA,right,23.58,24.78,0.15,1.18,0.02,92.67,10.08,None
265153,2021091903,761,34452.0,39,2021-09-19T17:34:21.700,9.0,LA,right,23.58,24.8,0.2,1.16,0.02,87.72,334.78,None
265154,2021091903,761,34452.0,40,2021-09-19T17:34:21.800,9.0,LA,right,23.57,24.82,0.26,0.92,0.02,87.72,322.46,None
265155,2021091903,761,39989.0,1,2021-09-19T17:34:17.900,2.0,LA,right,29.76,32.03,0.01,0.01,0.01,145.78,265.54,None
265156,2021091903,761,39989.0,2,2021-09-19T17:34:18.000,2.0,LA,right,29.77,32.03,0.0,0.01,0.01,145.78,263.26,None
265157,2021091903,761,39989.0,3,2021-09-19T17:34:18.100,2.0,LA,right,29.77,32.03,0.0,0.01,0.0,145.78,264.49,None
265158,2021091903,761,39989.0,4,2021-09-19T17:34:18.200,2.0,LA,right,29.77,32.03,0.0,0.0,0.0,145.78,264.49,None
265159,2021091903,761,39989.0,5,2021-09-19T17:34:18.300,2.0,LA,right,29.77,32.03,0.0,0.0,0.01,147.15,268.43,None
265160,2021091903,761,39989.0,6,2021-09-19T17:34:18.400,2.0,LA,right,29.77,32.03,0.0,0.0,0.0,147.15,268.96,ball_snap
265161,2021091903,761,39989.0,7,2021-09-19T17:34:18.500,2.0,LA,right,29.77,32.03,0.0,0.0,0.01,147.15,268.44,None
265162,2021091903,761,39989.0,8,2021-09-19T17:34:18.600,2.0,LA,right,29.78,32.03,0.0,0.0,0.0,147.15,268.11,None
265163,2021091903,761,39989.0,9,2021-09-19T17:34:18.700,2.0,LA,right,29.8,32.03,0.0,0.0,0.02,146.2,264.84,None
265164,2021091903,761,39989.0,10,2021-09-19T17:34:18.800,2.0,LA,right,29.81,32.03,0.04,1.06,0.02,144.56,87.17,None
265165,2021091903,761,39989.0,11,2021-09-19T17:34:18.900,2.0,LA,right,29.83,32.03,0.25,2.17,0.02,141.59,88.97,None
265166,2021091903,761,39989.0,12,2021-09-19T17:34:19.000,2.0,LA,right,29.9,32.05,0.74,3.82,0.07,142.36,79.89,None
265167,2021091903,761,39989.0,13,2021-09-19T17:34:19.100,2.0,LA,right,30.04,32.07,1.49,5.49,0.14,138.44,81.26,None
265168,2021091903,761,39989.0,14,2021-09-19T17:34:19.200,2.0,LA,right,30.22,32.09,2.24,7.5,0.18,135.81,81.5,None
265169,2021091903,761,39989.0,15,2021-09-19T17:34:19.300,2.0,LA,right,30.5,32.13,3.09,7.08,0.28,134.51,82.05,None
265170,2021091903,761,39989.0,16,2021-09-19T17:34:19.400,2.0,LA,right,30.83,32.18,3.75,6.12,0.34,131.92,82.44,None
265171,2021091903,761,39989.0,17,2021-09-19T17:34:19.500,2.0,LA,right,31.24,32.22,4.33,5.16,0.4,128.55,83.31,None
265172,2021091903,761,39989.0,18,2021-09-19T17:34:19.600,2.0,LA,right,31.69,32.27,4.83,4.16,0.46,126.61,83.77,None
265173,2021091903,761,39989.0,19,2021-09-19T17:34:19.700,2.0,LA,right,32.17,32.32,5.01,2.48,0.48,130.08,84.43,None
265174,2021091903,761,39989.0,20,2021-09-19T17:34:19.800,2.0,LA,right,32.67,32.36,5.07,1.18,0.5,133.15,85.29,None
265175,2021091903,761,39989.0,21,2021-09-19T17:34:19.900,2.0,LA,right,33.16,32.4,4.99,0.6,0.5,140.04,86.42,None
265176,2021091903,761,39989.0,22,2021-09-19T17:34:20.000,2.0,LA,right,33.65,32.42,4.88,1.18,0.49,145.43,87.84,None
265177,2021091903,761,39989.0,23,2021-09-19T17:34:20.100,2.0,LA,right,34.12,32.43,4.64,1.88,0.47,150.71,88.92,None
265178,2021091903,761,39989.0,24,2021-09-19T17:34:20.200,2.0,LA,right,34.57,32.43,4.33,2.47,0.44,155.16,90.16,None
265179,2021091903,761,39989.0,25,2021-09-19T17:34:20.300,2.0,LA,right,34.97,32.43,3.92,3.05,0.4,162.55,91.37,None
265180,2021091903,761,39989.0,26,2021-09-19T17:34:20.400,2.0,LA,right,35.31,32.42,3.34,3.78,0.35,169.96,91.2,None
265181,2021091903,761,39989.0,27,2021-09-19T17:34:20.500,2.0,LA,right,35.62,32.41,2.95,3.83,0.31,180.51,92.32,None
265182,2021091903,761,39989.0,28,2021-09-19T17:34:20.600,2.0,LA,right,35.89,32.4,2.53,3.75,0.27,189.68,92.93,None
265183,2021091903,761,39989.0,29,2021-09-19T17:34:20.700,2.0,LA,right,36.13,32.39,2.15,3.54,0.23,198.42,93.38,None
265184,2021091903,761,39989.0,30,2021-09-19T17:34:20.800,2.0,LA,right,36.31,32.38,1.65,3.66,0.18,211.88,92.21,None
265185,2021091903,761,39989.0,31,2021-09-19T17:34:20.900,2.0,LA,right,36.45,32.38,1.28,3.4,0.14,223.63,92.12,None
265186,2021091903,761,39989.0,32,2021-09-19T17:34:21.000,2.0,LA,right,36.56,32.38,0.95,3.03,0.11,233.81,89.4,None
265187,2021091903,761,39989.0,33,2021-09-19T17:34:21.100,2.0,LA,right,36.64,32.38,0.67,2.67,0.08,241.58,84.19,None
265188,2021091903,761,39989.0,34,2021-09-19T17:34:21.200,2.0,LA,right,36.7,32.39,0.45,2.31,0.06,237.95,75.04,None
265189,2021091903,761,39989.0,35,2021-09-19T17:34:21.300,2.0,LA,right,36.73,32.4,0.23,2.15,0.03,237.95,49.62,pass_forward
265190,2021091903,761,39989.0,36,2021-09-19T17:34:21.400,2.0,LA,right,36.73,32.42,0.17,1.8,0.02,242.3,353.87,None
265191,2021091903,761,39989.0,37,2021-09-19T17:34:21.500,2.0,LA,right,36.73,32.43,0.13,0.97,0.01,238.46,346.18,None
265192,2021091903,761,39989.0,38,2021-09-19T17:34:21.600,2.0,LA,right,36.72,32.44,0.19,0.78,0.02,235.31,309.18,None
265193,2021091903,761,39989.0,39,2021-09-19T17:34:21.700,2.0,LA,right,36.71,32.46,0.19,0.31,0.02,221.05,308.44,None
265194,2021091903,761,39989.0,40,2021-09-19T17:34:21.800,2.0,LA,right,36.69,32.47,0.18,0.07,0.02,211.26,316.24,None
265195,2021091903,761,41448.0,1,2021-09-19T17:34:17.900,38.0,IND,right,39.84,36.69,0.24,0.68,0.02,210.37,153.15,None
265196,2021091903,761,41448.0,2,2021-09-19T17:34:18.000,38.0,IND,right,39.85,36.66,0.33,0.56,0.03,206.65,156.81,None
265197,2021091903,761,41448.0,3,2021-09-19T17:34:18.100,38.0,IND,right,39.86,36.63,0.35,0.31,0.03,206.65,158.67,None
265198,2021091903,761,41448.0,4,2021-09-19T17:34:18.200,38.0,IND,right,39.89,36.62,0.31,0.12,0.03,206.65,136.3,None
265199,2021091903,761,41448.0,5,2021-09-19T17:34:18.300,38.0,IND,right,39.93,36.62,0.31,0.05,0.03,205.06,119.85,None
265200,2021091903,761,41448.0,6,2021-09-19T17:34:18.400,38.0,IND,right,39.97,36.61,0.35,0.04,0.04,199.25,111.94,ball_snap
265201,2021091903,761,41448.0,7,2021-09-19T17:34:18.500,38.0,IND,right,40.02,36.61,0.38,0.09,0.05,199.25,105.2,None
265202,2021091903,761,41448.0,8,2021-09-19T17:34:18.600,38.0,IND,right,40.07,36.62,0.4,0.14,0.05,201.03,97.58,None
265203,2021091903,761,41448.0,9,2021-09-19T17:34:18.700,38.0,IND,right,40.14,36.63,0.42,0.19,0.06,202.56,92.33,None
265204,2021091903,761,41448.0,10,2021-09-19T17:34:18.800,38.0,IND,right,40.2,36.65,0.43,0.24,0.07,204.52,86.43,None
265205,2021091903,761,41448.0,11,2021-09-19T17:34:18.900,38.0,IND,right,40.25,36.65,0.42,0.27,0.05,201.34,87.46,None
265206,2021091903,761,41448.0,12,2021-09-19T17:34:19.000,38.0,IND,right,40.3,36.65,0.43,0.11,0.05,187.97,86.05,None
265207,2021091903,761,41448.0,13,2021-09-19T17:34:19.100,38.0,IND,right,40.36,36.67,0.48,0.55,0.06,184.62,79.06,None
265208,2021091903,761,41448.0,14,2021-09-19T17:34:19.200,38.0,IND,right,40.43,36.69,0.68,1.34,0.07,188.87,72.14,None
265209,2021091903,761,41448.0,15,2021-09-19T17:34:19.300,38.0,IND,right,40.51,36.72,0.95,1.98,0.08,188.16,68.66,None
265210,2021091903,761,41448.0,16,2021-09-19T17:34:19.400,38.0,IND,right,40.61,36.77,1.24,2.27,0.11,188.79,66.39,None
265211,2021091903,761,41448.0,17,2021-09-19T17:34:19.500,38.0,IND,right,40.74,36.83,1.56,2.36,0.14,190.6,64.47,None
265212,2021091903,761,41448.0,18,2021-09-19T17:34:19.600,38.0,IND,right,40.9,36.9,1.89,2.32,0.18,193.02,64.72,None
265213,2021091903,761,41448.0,19,2021-09-19T17:34:19.700,38.0,IND,right,41.1,36.98,2.22,2.29,0.22,194.67,66.4,None
265214,2021091903,761,41448.0,20,2021-09-19T17:34:19.800,38.0,IND,right,41.33,37.07,2.53,2.15,0.25,195.38,68.13,None
265215,2021091903,761,41448.0,21,2021-09-19T17:34:19.900,38.0,IND,right,41.57,37.17,2.73,1.73,0.26,195.38,67.98,None
265216,2021091903,761,41448.0,22,2021-09-19T17:34:20.000,38.0,IND,right,41.84,37.27,2.91,1.38,0.29,195.38,69.62,None
265217,2021091903,761,41448.0,23,2021-09-19T17:34:20.100,38.0,IND,right,42.12,37.37,3.04,1.05,0.3,193.1,71.11,None
265218,2021091903,761,41448.0,24,2021-09-19T17:34:20.200,38.0,IND,right,42.42,37.46,3.11,0.81,0.31,190.63,72.95,None
265219,2021091903,761,41448.0,25,2021-09-19T17:34:20.300,38.0,IND,right,42.73,37.53,3.21,1.33,0.32,196.67,77.98,None
265220,2021091903,761,41448.0,26,2021-09-19T17:34:20.400,38.0,IND,right,43.06,37.57,3.31,1.82,0.33,199.27,83.87,None
265221,2021091903,761,41448.0,27,2021-09-19T17:34:20.500,38.0,IND,right,43.39,37.58,3.39,2.06,0.34,201.18,88.96,None
265222,2021091903,761,41448.0,28,2021-09-19T17:34:20.600,38.0,IND,right,43.73,37.57,3.41,2.08,0.34,198.93,93.42,None
265223,2021091903,761,41448.0,29,2021-09-19T17:34:20.700,38.0,IND,right,44.07,37.52,3.43,2.38,0.34,196.11,100.13,None
265224,2021091903,761,41448.0,30,2021-09-19T17:34:20.800,38.0,IND,right,44.37,37.4,3.31,3.73,0.32,193.49,112.04,None
265225,2021091903,761,41448.0,31,2021-09-19T17:34:20.900,38.0,IND,right,44.66,37.24,3.36,3.94,0.33,194.13,121.11,None
265226,2021091903,761,41448.0,32,2021-09-19T17:34:21.000,38.0,IND,right,44.94,37.03,3.51,3.9,0.35,194.75,129.01,None
265227,2021091903,761,41448.0,33,2021-09-19T17:34:21.100,38.0,IND,right,45.2,36.79,3.61,3.5,0.36,193.81,134.93,None
265228,2021091903,761,41448.0,34,2021-09-19T17:34:21.200,38.0,IND,right,45.43,36.41,4.16,5.13,0.44,191.64,148.46,None
265229,2021091903,761,41448.0,35,2021-09-19T17:34:21.300,38.0,IND,right,45.63,36.02,4.53,5.16,0.44,191.64,155.38,pass_forward
265230,2021091903,761,41448.0,36,2021-09-19T17:34:21.400,38.0,IND,right,45.81,35.58,4.94,4.84,0.48,191.64,160.16,None
265231,2021091903,761,41448.0,37,2021-09-19T17:34:21.500,38.0,IND,right,45.97,35.08,5.35,4.42,0.52,190.71,164.46,None
265232,2021091903,761,41448.0,38,2021-09-19T17:34:21.600,38.0,IND,right,46.11,34.54,5.76,4.04,0.56,190.71,167.77,None
265233,2021091903,761,41448.0,39,2021-09-19T17:34:21.700,38.0,IND,right,46.22,33.96,6.1,3.81,0.59,191.54,169.5,None
265234,2021091903,761,41448.0,40,2021-09-19T17:34:21.800,38.0,IND,right,46.33,33.34,6.42,2.87,0.62,190.55,170.44,None
265235,2021091903,761,42400.0,1,2021-09-19T17:34:17.900,79.0,LA,right,30.36,20.32,0.0,0.0,0.0,131.83,177.98,None
265236,2021091903,761,42400.0,2,2021-09-19T17:34:18.000,79.0,LA,right,30.36,20.32,0.0,0.0,0.0,130.68,186.01,None
265237,2021091903,761,42400.0,3,2021-09-19T17:34:18.100,79.0,LA,right,30.35,20.32,0.0,0.0,0.01,135.03,232.56,None
265238,2021091903,761,42400.0,4,2021-09-19T17:34:18.200,79.0,LA,right,30.34,20.32,0.02,0.49,0.01,131.01,272.5,None
265239,2021091903,761,42400.0,5,2021-09-19T17:34:18.300,79.0,LA,right,30.34,20.32,0.13,1.16,0.01,128.86,268.42,None
265240,2021091903,761,42400.0,6,2021-09-19T17:34:18.400,79.0,LA,right,30.31,20.31,0.36,1.98,0.03,132.4,257.18,ball_snap
265241,2021091903,761,42400.0,7,2021-09-19T17:34:18.500,79.0,LA,right,30.23,20.28,0.79,2.55,0.08,132.4,250.55,None
265242,2021091903,761,42400.0,8,2021-09-19T17:34:18.600,79.0,LA,right,30.13,20.25,1.14,2.5,0.11,133.53,249.33,None
265243,2021091903,761,42400.0,9,2021-09-19T17:34:18.700,79.0,LA,right,29.98,20.18,1.51,2.18,0.16,132.74,247.83,None
265244,2021091903,761,42400.0,10,2021-09-19T17:34:18.800,79.0,LA,right,29.83,20.13,1.73,1.61,0.17,132.74,247.97,None
265245,2021091903,761,42400.0,11,2021-09-19T17:34:18.900,79.0,LA,right,29.63,20.04,2.01,1.38,0.22,134.82,247.1,None
265246,2021091903,761,42400.0,12,2021-09-19T17:34:19.000,79.0,LA,right,29.43,19.97,2.14,0.88,0.21,132.34,248.26,None
265247,2021091903,761,42400.0,13,2021-09-19T17:34:19.100,79.0,LA,right,29.21,19.9,2.23,0.54,0.22,130.43,250.88,None
265248,2021091903,761,42400.0,14,2021-09-19T17:34:19.200,79.0,LA,right,29.0,19.85,2.19,0.81,0.22,130.43,254.33,None
265249,2021091903,761,42400.0,15,2021-09-19T17:34:19.300,79.0,LA,right,28.8,19.82,2.07,1.61,0.21,133.69,261.23,None
265250,2021091903,761,42400.0,16,2021-09-19T17:34:19.400,79.0,LA,right,28.6,19.81,1.94,2.15,0.2,134.28,268.9,None
265251,2021091903,761,42400.0,17,2021-09-19T17:34:19.500,79.0,LA,right,28.41,19.85,1.86,2.47,0.19,129.55,280.9,None
265252,2021091903,761,42400.0,18,2021-09-19T17:34:19.600,79.0,LA,right,28.25,19.93,1.77,2.72,0.18,114.04,294.52,None
265253,2021091903,761,42400.0,19,2021-09-19T17:34:19.700,79.0,LA,right,28.09,20.04,1.86,2.8,0.19,112.47,307.68,None
265254,2021091903,761,42400.0,20,2021-09-19T17:34:19.800,79.0,LA,right,27.94,20.18,2.0,2.47,0.2,100.25,315.33,None
265255,2021091903,761,42400.0,21,2021-09-19T17:34:19.900,79.0,LA,right,27.79,20.35,2.2,1.89,0.23,90.67,320.92,None
265256,2021091903,761,42400.0,22,2021-09-19T17:34:20.000,79.0,LA,right,27.6,20.56,2.59,1.4,0.29,71.41,322.0,None
265257,2021091903,761,42400.0,23,2021-09-19T17:34:20.100,79.0,LA,right,27.42,20.78,2.78,0.95,0.28,70.49,322.43,None
265258,2021091903,761,42400.0,24,2021-09-19T17:34:20.200,79.0,LA,right,27.24,21.01,2.91,0.47,0.3,65.64,322.61,None
265259,2021091903,761,42400.0,25,2021-09-19T17:34:20.300,79.0,LA,right,27.05,21.25,2.97,0.06,0.3,57.7,322.55,None
265260,2021091903,761,42400.0,26,2021-09-19T17:34:20.400,79.0,LA,right,26.85,21.51,3.1,0.27,0.33,53.46,322.46,None
265261,2021091903,761,42400.0,27,2021-09-19T17:34:20.500,79.0,LA,right,26.64,21.78,3.23,0.36,0.34,54.33,322.24,None
265262,2021091903,761,42400.0,28,2021-09-19T17:34:20.600,79.0,LA,right,26.42,22.06,3.34,0.62,0.36,51.24,321.43,None
265263,2021091903,761,42400.0,29,2021-09-19T17:34:20.700,79.0,LA,right,26.19,22.34,3.39,0.78,0.36,43.28,321.18,None
265264,2021091903,761,42400.0,30,2021-09-19T17:34:20.800,79.0,LA,right,25.97,22.6,3.36,1.03,0.35,38.18,320.19,None
265265,2021091903,761,42400.0,31,2021-09-19T17:34:20.900,79.0,LA,right,25.75,22.86,3.34,0.74,0.34,34.76,319.85,None
265266,2021091903,761,42400.0,32,2021-09-19T17:34:21.000,79.0,LA,right,25.53,23.13,3.38,0.57,0.34,34.15,320.94,None
265267,2021091903,761,42400.0,33,2021-09-19T17:34:21.100,79.0,LA,right,25.32,23.41,3.4,0.93,0.35,35.69,321.56,None
265268,2021091903,761,42400.0,34,2021-09-19T17:34:21.200,79.0,LA,right,25.12,23.69,3.38,1.24,0.35,24.82,323.63,None
265269,2021091903,761,42400.0,35,2021-09-19T17:34:21.300,79.0,LA,right,24.91,23.98,3.34,1.4,0.35,9.4,324.85,pass_forward
265270,2021091903,761,42400.0,36,2021-09-19T17:34:21.400,79.0,LA,right,24.72,24.26,3.27,1.56,0.34,6.07,325.88,None
265271,2021091903,761,42400.0,37,2021-09-19T17:34:21.500,79.0,LA,right,24.54,24.52,3.11,1.67,0.32,3.84,326.67,None
265272,2021091903,761,42400.0,38,2021-09-19T17:34:21.600,79.0,LA,right,24.36,24.79,3.08,1.62,0.33,1.74,326.77,None
265273,2021091903,761,42400.0,39,2021-09-19T17:34:21.700,79.0,LA,right,24.2,25.05,2.93,1.74,0.3,356.99,328.12,None
265274,2021091903,761,42400.0,40,2021-09-19T17:34:21.800,79.0,LA,right,24.06,25.29,2.72,1.94,0.28,356.99,329.0,None
265275,2021091903,761,43399.0,1,2021-09-19T17:34:17.900,89.0,LA,right,31.2,33.31,0.0,0.0,0.0,127.72,278.95,None
265276,2021091903,761,43399.0,2,2021-09-19T17:34:18.000,89.0,LA,right,31.2,33.31,0.0,0.0,0.0,127.72,273.16,None
265277,2021091903,761,43399.0,3,2021-09-19T17:34:18.100,89.0,LA,right,31.2,33.31,0.0,0.0,0.0,127.72,274.76,None
265278,2021091903,761,43399.0,4,2021-09-19T17:34:18.200,89.0,LA,right,31.2,33.31,0.0,0.0,0.0,128.47,265.83,None
265279,2021091903,761,43399.0,5,2021-09-19T17:34:18.300,89.0,LA,right,31.2,33.31,0.0,0.0,0.0,128.47,265.87,None
265280,2021091903,761,43399.0,6,2021-09-19T17:34:18.400,89.0,LA,right,31.2,33.31,0.0,0.0,0.0,128.47,266.14,ball_snap
265281,2021091903,761,43399.0,7,2021-09-19T17:34:18.500,89.0,LA,right,31.21,33.31,0.0,0.0,0.01,128.47,195.34,None
265282,2021091903,761,43399.0,8,2021-09-19T17:34:18.600,89.0,LA,right,31.21,33.31,0.0,0.0,0.01,129.41,133.73,None
265283,2021091903,761,43399.0,9,2021-09-19T17:34:18.700,89.0,LA,right,31.22,33.3,0.06,1.13,0.01,129.41,119.36,None
